 day,snowdepth
   2475,         0.0000
   2476,         0.0000
   2477,         0.0000
   2478,         0.0000
   2479,         0.0000
   2480,         0.0000
   2481,         0.0000
   2482,         0.0000
   2483,         0.0000
   2484,         0.0000
   2485,         0.0000
   2486,         0.0000
   2487,         0.0000
   2488,         0.0000
   2489,         0.0000
   2490,         0.0000
   2491,         0.0000
   2492,         0.0000
   2493,         0.0025
   2494,         0.0015
   2495,         0.0006
   2496,         0.0000
   2497,         0.0000
   2498,         0.0012
   2499,         0.0004
   2500,         0.0000
   2501,         0.0000
   2502,         0.0000
   2503,         0.0000
   2504,         0.0000
   2505,         0.0012
   2506,         0.0037
   2507,         0.0029
   2508,         0.0029
   2509,         0.0029
   2510,         0.0042
   2511,         0.0042
   2512,         0.0042
   2513,         0.0042
   2514,         0.0042
   2515,         0.0042
   2516,         0.0042
   2517,         0.0542
   2518,         0.0534
   2519,         0.0527
   2520,         0.0520
   2521,         0.0513
   2522,         0.0513
   2523,         0.0775
   2524,         0.0913
   2525,         0.0913
   2526,         0.0913
   2527,         0.0925
   2528,         0.0925
   2529,         0.0925
   2530,         0.0925
   2531,         0.0925
   2532,         0.0925
   2533,         0.0925
   2534,         0.0925
   2535,         0.1000
   2536,         0.1313
   2537,         0.1313
   2538,         0.1313
   2539,         0.1306
   2540,         0.1318
   2541,         0.1318
   2542,         0.1318
   2543,         0.1368
   2544,         0.1368
   2545,         0.1368
   2546,         0.1368
   2547,         0.1368
   2548,         0.1368
   2549,         0.1381
   2550,         0.1493
   2551,         0.1486
   2552,         0.1499
   2553,         0.1499
   2554,         0.1499
   2555,         0.1499
   2556,         0.1499
   2557,         0.1499
   2558,         0.1499
   2559,         0.1499
   2560,         0.1736
   2561,         0.1736
   2562,         0.1728
   2563,         0.1728
   2564,         0.1878
   2565,         0.1878
   2566,         0.1878
   2567,         0.1916
   2568,         0.1916
   2569,         0.1916
   2570,         0.1916
   2571,         0.2178
   2572,         0.2178
   2573,         0.2178
   2574,         0.2178
   2575,         0.2178
   2576,         0.2178
   2577,         0.2178
   2578,         0.2178
   2579,         0.2178
   2580,         0.2178
   2581,         0.2178
   2582,         0.2191
   2583,         0.2191
   2584,         0.2191
   2585,         0.2191
   2586,         0.2191
   2587,         0.2203
   2588,         0.2253
   2589,         0.2391
   2590,         0.2766
   2591,         0.3228
   2592,         0.3328
   2593,         0.3353
   2594,         0.3353
   2595,         0.3353
   2596,         0.3416
   2597,         0.3416
   2598,         0.3428
   2599,         0.3428
   2600,         0.3428
   2601,         0.3441
   2602,         0.3466
   2603,         0.3541
   2604,         0.3703
   2605,         0.3716
   2606,         0.3716
   2607,         0.3716
   2608,         0.3728
   2609,         0.3728
   2610,         0.3728
   2611,         0.3728
   2612,         0.3741
   2613,         0.3741
   2614,         0.3878
   2615,         0.4041
   2616,         0.4041
   2617,         0.4478
   2618,         0.4903
   2619,         0.4903
   2620,         0.4966
   2621,         0.4966
   2622,         0.4956
   2623,         0.4956
   2624,         0.4956
   2625,         0.5031
   2626,         0.5019
   2627,         0.5006
   2628,         0.4993
   2629,         0.4979
   2630,         0.2050
   2631,         0.2038
   2632,         0.0000
   2633,         0.0000
   2634,         0.0000
   2635,         0.0000
   2636,         0.0000
   2637,         0.0000
   2638,         0.0000
   2639,         0.0000
   2640,         0.0000
   2641,         0.0000
   2642,         0.0000
   2643,         0.0000
   2644,         0.0000
   2645,         0.2200
   2646,         0.2188
   2647,         0.2173
   2648,         0.0000
   2649,         0.0000
   2650,         0.0000
   2651,         0.0000
   2652,         0.0000
   2653,         0.0000
   2654,         0.0000
   2655,         0.0000
   2656,         0.0000
   2657,         0.0012
   2658,         0.0000
   2659,         0.0000
   2660,         0.0000
   2661,         0.0000
   2662,         0.0000
   2663,         0.0088
   2664,         0.0075
   2665,         0.0060
   2666,         0.0047
   2667,         0.0031
   2668,         0.0019
   2669,         0.0006
   2670,         0.0000
   2671,         0.0000
   2672,         0.0000
   2673,         0.0000
   2674,         0.0000
   2675,         0.0000
   2676,         0.0000
   2677,         0.0000
   2678,         0.0000
   2679,         0.0000
   2680,         0.0000
   2681,         0.0000
   2682,         0.0000
   2683,         0.0000
   2684,         0.0000
   2685,         0.0000
   2686,         0.0000
   2687,         0.0000
   2688,         0.0000
   2689,         0.0000
   2690,         0.0000
   2691,         0.0000
   2692,         0.0000
   2693,         0.0000
   2694,         0.0000
   2695,         0.0000
   2696,         0.0000
   2697,         0.0000
   2698,         0.0000
   2699,         0.0000
   2700,         0.0000
   2701,         0.0000
   2702,         0.0000
   2703,         0.0000
   2704,         0.0000
   2705,         0.0000
   2706,         0.0000
   2707,         0.0000
   2708,         0.0000
   2709,         0.0000
   2710,         0.0000
   2711,         0.0000
   2712,         0.0000
   2713,         0.0000
   2714,         0.0000
   2715,         0.0000
   2716,         0.0000
   2717,         0.0000
   2718,         0.0000
   2719,         0.0000
   2720,         0.0000
   2721,         0.0000
   2722,         0.0000
   2723,         0.0000
   2724,         0.0000
   2725,         0.0000
   2726,         0.0000
   2727,         0.0000
   2728,         0.0000
   2729,         0.0000
   2730,         0.0000
   2731,         0.0000
   2732,         0.0000
   2733,         0.0000
   2734,         0.0000
   2735,         0.0000
   2736,         0.0000
   2737,         0.0000
   2738,         0.0000
   2739,         0.0000
   2740,         0.0000
   2741,         0.0000
   2742,         0.0000
   2743,         0.0000
   2744,         0.0000
   2745,         0.0000
   2746,         0.0000
   2747,         0.0000
   2748,         0.0000
   2749,         0.0000
   2750,         0.0000
   2751,         0.0000
   2752,         0.0000
   2753,         0.0000
   2754,         0.0000
   2755,         0.0000
   2756,         0.0000
   2757,         0.0000
   2758,         0.0000
   2759,         0.0000
   2760,         0.0000
   2761,         0.0000
   2762,         0.0000
   2763,         0.0000
   2764,         0.0000
   2765,         0.0000
   2766,         0.0000
   2767,         0.0000
   2768,         0.0000
   2769,         0.0000
   2770,         0.0000
   2771,         0.0000
   2772,         0.0000
   2773,         0.0000
   2774,         0.0000
   2775,         0.0000
   2776,         0.0000
   2777,         0.0000
   2778,         0.0000
   2779,         0.0000
   2780,         0.0000
   2781,         0.0000
   2782,         0.0000
   2783,         0.0000
   2784,         0.0000
   2785,         0.0000
   2786,         0.0000
   2787,         0.0000
   2788,         0.0000
   2789,         0.0000
   2790,         0.0000
   2791,         0.0000
   2792,         0.0000
   2793,         0.0000
   2794,         0.0000
   2795,         0.0000
   2796,         0.0000
   2797,         0.0000
   2798,         0.0000
   2799,         0.0000
   2800,         0.0000
   2801,         0.0000
   2802,         0.0000
   2803,         0.0000
   2804,         0.0000
   2805,         0.0000
   2806,         0.0000
   2807,         0.0000
   2808,         0.0000
   2809,         0.0000
   2810,         0.0000
   2811,         0.0000
   2812,         0.0000
   2813,         0.0000
   2814,         0.0000
   2815,         0.0000
   2816,         0.0000
   2817,         0.0000
   2818,         0.0000
   2819,         0.0000
   2820,         0.0000
   2821,         0.0000
   2822,         0.0000
   2823,         0.0000
   2824,         0.0000
   2825,         0.0000
   2826,         0.0000
   2827,         0.0000
   2828,         0.0000
   2829,         0.0000
   2830,         0.0000
   2831,         0.0000
   2832,         0.0000
   2833,         0.0000
   2834,         0.0000
   2835,         0.0000
   2836,         0.0000
   2837,         0.0000
   2838,         0.0000
   2839,         0.0000
   2840,         0.0000
   2841,         0.0000
   2842,         0.0000
   2843,         0.0000
   2844,         0.0000
   2845,         0.0000
   2846,         0.0000
   2847,         0.0000
   2848,         0.0000
   2849,         0.0000
   2850,         0.0000
   2851,         0.0000
   2852,         0.0000
   2853,         0.0000
   2854,         0.0000
   2855,         0.0000
   2856,         0.0088
   2857,         0.0200
   2858,         0.0213
   2859,         0.0204
   2860,         0.0204
   2861,         0.0204
   2862,         0.0196
   2863,         0.0196
   2864,         0.0209
   2865,         0.0209
   2866,         0.0209
   2867,         0.0201
   2868,         0.0193
   2869,         0.0183
   2870,         0.0176
   2871,         0.0167
   2872,         0.0217
   2873,         0.0217
   2874,         0.0380
   2875,         0.0380
   2876,         0.0380
   2877,         0.0380
   2878,         0.0371
   2879,         0.0361
   2880,         0.0352
   2881,         0.0352
   2882,         0.0345
   2883,         0.0370
   2884,         0.0370
   2885,         0.0370
   2886,         0.0370
   2887,         0.0370
   2888,         0.0370
   2889,         0.0370
   2890,         0.0370
   2891,         0.0370
   2892,         0.0363
   2893,         0.0356
   2894,         0.0347
   2895,         0.0347
   2896,         0.0347
   2897,         0.0347
   2898,         0.0347
   2899,         0.0347
   2900,         0.0347
   2901,         0.0347
   2902,         0.0360
   2903,         0.0360
   2904,         0.0360
   2905,         0.0360
   2906,         0.0560
   2907,         0.0585
   2908,         0.0585
   2909,         0.0585
   2910,         0.0685
   2911,         0.0685
   2912,         0.0685
   2913,         0.0685
   2914,         0.0685
   2915,         0.0685
   2916,         0.0685
   2917,         0.0685
   2918,         0.0685
   2919,         0.0685
   2920,         0.0685
   2921,         0.0701
   2922,         0.0720
   2923,         0.0738
   2924,         0.0743
   2925,         0.0856
   2926,         0.0856
   2927,         0.0856
   2928,         0.1068
   2929,         0.1068
   2930,         0.1068
   2931,         0.2156
   2932,         0.2148
   2933,         0.2261
   2934,         0.2261
   2935,         0.2262
   2936,         0.2281
   2937,         0.2308
   2938,         0.2308
   2939,         0.2308
   2940,         0.2308
   2941,         0.2308
   2942,         0.2308
   2943,         0.2308
   2944,         0.2308
   2945,         0.2308
   2946,         0.2308
   2947,         0.2308
   2948,         0.2308
   2949,         0.2321
   2950,         0.2321
   2951,         0.2321
   2952,         0.2321
   2953,         0.2321
   2954,         0.2321
   2955,         0.2321
   2956,         0.2321
   2957,         0.2321
   2958,         0.2321
   2959,         0.2321
   2960,         0.2321
   2961,         0.2321
   2962,         0.2321
   2963,         0.2321
   2964,         0.2321
   2965,         0.2321
   2966,         0.2321
   2967,         0.2321
   2968,         0.2321
   2969,         0.2321
   2970,         0.2321
   2971,         0.2346
   2972,         0.2346
   2973,         0.2346
   2974,         0.2346
   2975,         0.2346
   2976,         0.2983
   2977,         0.3146
   2978,         0.4146
   2979,         0.4258
   2980,         0.4258
   2981,         0.4258
   2982,         0.4258
   2983,         0.4258
   2984,         0.4258
   2985,         0.4258
   2986,         0.4396
   2987,         0.4858
   2988,         0.4971
   2989,         0.5271
   2990,         0.5271
   2991,         0.5483
   2992,         0.5483
   2993,         0.6008
   2994,         0.6696
   2995,         0.6696
   2996,         0.6733
   2997,         0.6733
   2998,         0.6733
   2999,         0.6733
   3000,         0.6733
   3001,         0.6746
   3002,         0.6758
   3003,         0.6758
   3004,         0.6758
   3005,         0.6758
   3006,         0.6758
   3007,         0.6758
   3008,         0.6758
   3009,         0.6747
   3010,         0.4497
   3011,         0.4547
   3012,         0.4547
   3013,         0.4547
   3014,         0.4547
   3015,         0.4535
   3016,         0.4535
   3017,         0.5260
   3018,         0.5248
   3019,         0.5236
   3020,         0.5236
   3021,         0.5223
   3022,         0.5286
   3023,         0.6086
   3024,         0.6286
   3025,         0.6286
   3026,         0.6274
   3027,         0.6261
   3028,         0.6249
   3029,         0.6861
   3030,         0.7999
   3031,         0.8111
   3032,         0.8849
   3033,         0.8837
   3034,         0.8837
   3035,         0.8837
   3036,         0.8823
   3037,         0.6149
   3038,         0.3202
   3039,         0.0154
   3040,         0.0000
   3041,         0.0000
   3042,         0.0000
   3043,         0.0000
   3044,         0.0000
   3045,         0.0000
   3046,         0.0000
   3047,         0.0000
   3048,         0.0000
   3049,         0.0000
   3050,         0.0000
   3051,         0.0000
   3052,         0.0000
   3053,         0.0000
   3054,         0.0000
   3055,         0.0000
   3056,         0.0000
   3057,         0.0000
   3058,         0.0000
   3059,         0.0000
   3060,         0.0000
   3061,         0.0000
   3062,         0.0000
   3063,         0.0000
   3064,         0.0000
   3065,         0.0000
   3066,         0.0000
   3067,         0.0000
   3068,         0.0000
   3069,         0.0000
   3070,         0.0000
   3071,         0.0000
   3072,         0.0000
   3073,         0.0000
   3074,         0.0000
   3075,         0.0000
   3076,         0.0000
   3077,         0.0000
   3078,         0.0000
   3079,         0.0000
   3080,         0.0000
   3081,         0.0000
   3082,         0.0000
   3083,         0.0000
   3084,         0.0000
   3085,         0.0000
   3086,         0.0000
   3087,         0.0000
   3088,         0.0000
   3089,         0.0000
   3090,         0.0000
   3091,         0.0000
   3092,         0.0000
   3093,         0.0000
   3094,         0.0000
   3095,         0.0000
   3096,         0.0000
   3097,         0.0000
   3098,         0.0000
   3099,         0.0000
   3100,         0.0000
   3101,         0.0000
   3102,         0.0000
   3103,         0.0000
   3104,         0.0000
   3105,         0.0000
   3106,         0.0000
   3107,         0.0000
   3108,         0.0000
   3109,         0.0000
   3110,         0.0000
   3111,         0.0000
   3112,         0.0000
   3113,         0.0000
   3114,         0.0000
   3115,         0.0000
   3116,         0.0000
   3117,         0.0000
   3118,         0.0000
   3119,         0.0000
   3120,         0.0000
   3121,         0.0000
   3122,         0.0000
   3123,         0.0000
   3124,         0.0000
   3125,         0.0000
   3126,         0.0000
   3127,         0.0000
   3128,         0.0000
   3129,         0.0000
   3130,         0.0000
   3131,         0.0000
   3132,         0.0000
   3133,         0.0000
   3134,         0.0000
   3135,         0.0000
   3136,         0.0000
   3137,         0.0000
   3138,         0.0000
   3139,         0.0000
   3140,         0.0000
   3141,         0.0000
   3142,         0.0000
   3143,         0.0000
   3144,         0.0000
   3145,         0.0000
   3146,         0.0000
   3147,         0.0000
   3148,         0.0000
   3149,         0.0000
   3150,         0.0000
   3151,         0.0000
   3152,         0.0000
   3153,         0.0000
   3154,         0.0000
   3155,         0.0000
   3156,         0.0000
   3157,         0.0000
   3158,         0.0000
   3159,         0.0000
   3160,         0.0000
   3161,         0.0000
   3162,         0.0000
   3163,         0.0000
   3164,         0.0000
   3165,         0.0000
   3166,         0.0000
   3167,         0.0000
   3168,         0.0000
   3169,         0.0000
   3170,         0.0000
   3171,         0.0000
   3172,         0.0000
   3173,         0.0000
   3174,         0.0000
   3175,         0.0000
   3176,         0.0000
   3177,         0.0000
   3178,         0.0000
   3179,         0.0000
   3180,         0.0000
   3181,         0.0000
   3182,         0.0000
   3183,         0.0000
   3184,         0.0000
   3185,         0.0000
   3186,         0.0000
   3187,         0.0000
   3188,         0.0000
   3189,         0.0000
   3190,         0.0000
   3191,         0.0000
   3192,         0.0000
   3193,         0.0000
   3194,         0.0000
   3195,         0.0000
   3196,         0.0000
   3197,         0.0000
   3198,         0.0000
   3199,         0.0000
   3200,         0.0000
   3201,         0.0000
   3202,         0.0000
   3203,         0.0000
   3204,         0.0000
   3205,         0.0000
   3206,         0.0000
   3207,         0.0000
   3208,         0.0000
   3209,         0.0000
   3210,         0.0000
   3211,         0.0000
   3212,         0.0000
   3213,         0.0000
   3214,         0.0537
   3215,         0.0625
   3216,         0.0617
   3217,         0.0629
   3218,         0.0692
   3219,         0.0682
   3220,         0.0673
   3221,         0.0664
   3222,         0.0664
   3223,         0.0664
   3224,         0.0655
   3225,         0.0646
   3226,         0.0637
   3227,         0.0637
   3228,         0.0628
   3229,         0.0618
   3230,         0.0618
   3231,         0.0618
   3232,         0.0618
   3233,         0.0618
   3234,         0.0610
   3235,         0.1223
   3236,         0.1223
   3237,         0.1298
   3238,         0.1335
   3239,         0.1328
   3240,         0.1320
   3241,         0.1310
   3242,         0.1303
   3243,         0.1303
   3244,         0.1428
   3245,         0.1420
   3246,         0.1420
   3247,         0.1420
   3248,         0.1420
   3249,         0.1432
   3250,         0.1432
   3251,         0.1445
   3252,         0.1445
   3253,         0.1445
   3254,         0.1445
   3255,         0.1720
   3256,         0.1720
   3257,         0.1720
   3258,         0.1720
   3259,         0.1720
   3260,         0.1720
   3261,         0.1720
   3262,         0.1720
   3263,         0.1720
   3264,         0.1720
   3265,         0.1720
   3266,         0.1720
   3267,         0.1720
   3268,         0.1720
   3269,         0.1720
   3270,         0.1720
   3271,         0.1720
   3272,         0.1720
   3273,         0.1720
   3274,         0.1720
   3275,         0.1720
   3276,         0.1720
   3277,         0.1720
   3278,         0.1720
   3279,         0.1720
   3280,         0.1720
   3281,         0.1720
   3282,         0.2107
   3283,         0.2107
   3284,         0.2107
   3285,         0.2107
   3286,         0.2107
   3287,         0.2107
   3288,         0.2107
   3289,         0.2107
   3290,         0.2120
   3291,         0.2120
   3292,         0.2120
   3293,         0.2120
   3294,         0.2120
   3295,         0.2120
   3296,         0.2120
   3297,         0.2120
   3298,         0.2120
   3299,         0.2120
   3300,         0.2120
   3301,         0.2120
   3302,         0.2120
   3303,         0.2120
   3304,         0.2120
   3305,         0.2120
   3306,         0.2120
   3307,         0.2120
   3308,         0.2120
   3309,         0.2120
   3310,         0.2120
   3311,         0.2120
   3312,         0.2120
   3313,         0.2120
   3314,         0.2120
   3315,         0.2120
   3316,         0.2120
   3317,         0.2120
   3318,         0.2120
   3319,         0.2120
   3320,         0.2120
   3321,         0.2120
   3322,         0.2120
   3323,         0.2120
   3324,         0.2120
   3325,         0.2120
   3326,         0.2120
   3327,         0.2120
   3328,         0.2120
   3329,         0.2120
   3330,         0.4207
   3331,         0.4607
   3332,         0.4598
   3333,         0.4588
   3334,         0.4578
   3335,         0.4578
   3336,         0.4578
   3337,         0.4578
   3338,         0.4578
   3339,         0.4578
   3340,         0.4578
   3341,         0.4590
   3342,         0.4590
   3343,         0.4590
   3344,         0.4628
   3345,         0.4940
   3346,         0.4940
   3347,         0.4940
   3348,         0.4940
   3349,         0.4940
   3350,         0.4940
   3351,         0.4990
   3352,         0.5178
   3353,         0.5215
   3354,         0.5215
   3355,         0.5215
   3356,         0.5253
   3357,         0.5365
   3358,         0.5390
   3359,         0.5390
   3360,         0.5378
   3361,         0.5367
   3362,         0.5354
   3363,         0.5354
   3364,         0.5354
   3365,         0.5342
   3366,         0.5330
   3367,         0.5330
   3368,         0.5330
   3369,         0.5330
   3370,         0.5330
   3371,         0.5330
   3372,         0.5330
   3373,         0.5330
   3374,         0.5330
   3375,         0.5330
   3376,         0.5330
   3377,         0.5318
   3378,         0.5304
   3379,         0.5292
   3380,         0.5280
   3381,         0.5292
   3382,         0.5281
   3383,         0.5267
   3384,         0.2872
   3385,         0.0000
   3386,         0.0000
   3387,         0.0000
   3388,         0.0000
   3389,         0.0000
   3390,         0.0000
   3391,         0.0000
   3392,         0.1475
   3393,         0.1713
   3394,         0.1738
   3395,         0.1738
   3396,         0.1725
   3397,         0.1711
   3398,         0.1696
   3399,         0.1682
   3400,         0.0000
   3401,         0.0000
   3402,         0.0000
   3403,         0.0000
   3404,         0.0000
   3405,         0.0000
   3406,         0.0000
   3407,         0.0113
   3408,         0.0099
   3409,         0.0082
   3410,         0.0000
   3411,         0.0000
   3412,         0.0000
   3413,         0.0000
   3414,         0.0000
   3415,         0.0000
   3416,         0.0000
   3417,         0.0000
   3418,         0.0000
   3419,         0.0000
   3420,         0.0000
   3421,         0.0000
   3422,         0.0000
   3423,         0.0000
   3424,         0.0000
   3425,         0.0000
   3426,         0.0000
   3427,         0.0000
   3428,         0.0000
   3429,         0.0000
   3430,         0.0000
   3431,         0.0000
   3432,         0.0000
   3433,         0.0000
   3434,         0.0000
   3435,         0.0000
   3436,         0.0000
   3437,         0.0000
   3438,         0.0000
   3439,         0.0000
   3440,         0.0000
   3441,         0.0000
   3442,         0.0000
   3443,         0.0000
   3444,         0.0000
   3445,         0.0000
   3446,         0.0000
   3447,         0.0000
   3448,         0.0000
   3449,         0.0000
   3450,         0.0000
   3451,         0.0000
   3452,         0.0000
   3453,         0.0000
   3454,         0.0000
   3455,         0.0000
   3456,         0.0000
   3457,         0.0000
   3458,         0.0000
   3459,         0.0000
   3460,         0.0000
   3461,         0.0000
   3462,         0.0000
   3463,         0.0000
   3464,         0.0000
   3465,         0.0000
   3466,         0.0000
   3467,         0.0000
   3468,         0.0000
   3469,         0.0000
   3470,         0.0000
   3471,         0.0000
   3472,         0.0000
   3473,         0.0000
   3474,         0.0000
   3475,         0.0000
   3476,         0.0000
   3477,         0.0000
   3478,         0.0000
   3479,         0.0000
   3480,         0.0000
   3481,         0.0000
   3482,         0.0000
   3483,         0.0000
   3484,         0.0000
   3485,         0.0000
   3486,         0.0000
   3487,         0.0000
   3488,         0.0000
   3489,         0.0000
   3490,         0.0000
   3491,         0.0000
   3492,         0.0000
   3493,         0.0000
   3494,         0.0000
   3495,         0.0000
   3496,         0.0000
   3497,         0.0000
   3498,         0.0000
   3499,         0.0000
   3500,         0.0000
   3501,         0.0000
   3502,         0.0000
   3503,         0.0000
   3504,         0.0000
   3505,         0.0000
   3506,         0.0000
   3507,         0.0000
   3508,         0.0000
   3509,         0.0000
   3510,         0.0000
   3511,         0.0000
   3512,         0.0000
   3513,         0.0000
   3514,         0.0000
   3515,         0.0000
   3516,         0.0000
   3517,         0.0000
   3518,         0.0000
   3519,         0.0000
   3520,         0.0000
   3521,         0.0000
   3522,         0.0000
   3523,         0.0000
   3524,         0.0000
   3525,         0.0000
   3526,         0.0000
   3527,         0.0000
   3528,         0.0000
   3529,         0.0000
   3530,         0.0000
   3531,         0.0000
   3532,         0.0000
   3533,         0.0000
   3534,         0.0000
   3535,         0.0000
   3536,         0.0000
   3537,         0.0000
   3538,         0.0000
   3539,         0.0000
   3540,         0.0000
   3541,         0.0000
   3542,         0.0000
   3543,         0.0000
   3544,         0.0000
   3545,         0.0000
   3546,         0.0000
   3547,         0.0000
   3548,         0.0000
   3549,         0.0000
   3550,         0.0000
   3551,         0.0000
   3552,         0.0000
   3553,         0.0000
   3554,         0.0000
   3555,         0.0000
   3556,         0.0000
   3557,         0.0000
   3558,         0.0000
   3559,         0.0000
   3560,         0.0000
   3561,         0.0000
   3562,         0.0000
   3563,         0.0000
   3564,         0.0000
   3565,         0.0000
   3566,         0.0000
   3567,         0.0000
   3568,         0.0000
   3569,         0.0000
   3570,         0.0000
   3571,         0.0000
   3572,         0.0000
   3573,         0.0000
   3574,         0.0000
   3575,         0.0000
   3576,         0.0000
   3577,         0.0000
   3578,         0.0000
   3579,         0.0000
   3580,         0.0000
   3581,         0.0000
   3582,         0.0000
   3583,         0.0000
   3584,         0.0000
   3585,         0.0000
   3586,         0.0000
   3587,         0.0000
   3588,         0.0025
   3589,         0.0015
   3590,         0.0006
   3591,         0.0000
   3592,         0.0000
   3593,         0.0012
   3594,         0.0004
   3595,         0.0000
   3596,         0.0000
   3597,         0.0000
   3598,         0.0000
   3599,         0.0000
   3600,         0.0012
   3601,         0.0037
   3602,         0.0029
   3603,         0.0029
   3604,         0.0029
   3605,         0.0042
   3606,         0.0042
   3607,         0.0042
   3608,         0.0042
   3609,         0.0042
   3610,         0.0042
   3611,         0.0042
   3612,         0.0542
   3613,         0.0534
   3614,         0.0527
   3615,         0.0520
   3616,         0.0513
   3617,         0.0513
   3618,         0.0775
   3619,         0.0913
   3620,         0.0913
   3621,         0.0913
   3622,         0.0925
   3623,         0.0925
   3624,         0.0925
   3625,         0.0925
   3626,         0.0925
   3627,         0.0925
   3628,         0.0925
   3629,         0.0925
   3630,         0.1000
   3631,         0.1313
   3632,         0.1313
   3633,         0.1313
   3634,         0.1306
   3635,         0.1318
   3636,         0.1318
   3637,         0.1318
   3638,         0.1368
   3639,         0.1368
   3640,         0.1368
   3641,         0.1368
   3642,         0.1368
   3643,         0.1368
   3644,         0.1381
   3645,         0.1493
   3646,         0.1486
   3647,         0.1499
   3648,         0.1499
   3649,         0.1499
   3650,         0.1499
   3651,         0.1499
   3652,         0.1499
   3653,         0.1499
   3654,         0.1499
   3655,         0.1736
   3656,         0.1736
   3657,         0.1728
   3658,         0.1728
   3659,         0.1878
   3660,         0.1878
   3661,         0.1878
   3662,         0.1916
   3663,         0.1916
   3664,         0.1916
   3665,         0.1916
   3666,         0.2178
   3667,         0.2178
   3668,         0.2178
   3669,         0.2178
   3670,         0.2178
   3671,         0.2178
   3672,         0.2178
   3673,         0.2178
   3674,         0.2178
   3675,         0.2178
   3676,         0.2178
   3677,         0.2191
   3678,         0.2191
   3679,         0.2191
   3680,         0.2191
   3681,         0.2191
   3682,         0.2203
   3683,         0.2253
   3684,         0.2391
   3685,         0.2766
   3686,         0.3228
   3687,         0.3328
   3688,         0.3353
   3689,         0.3353
   3690,         0.3353
   3691,         0.3416
   3692,         0.3416
   3693,         0.3428
   3694,         0.3428
   3695,         0.3428
   3696,         0.3441
   3697,         0.3466
   3698,         0.3541
   3699,         0.3703
   3700,         0.3716
   3701,         0.3716
   3702,         0.3716
   3703,         0.3728
   3704,         0.3728
   3705,         0.3728
   3706,         0.3728
   3707,         0.3741
   3708,         0.3741
   3709,         0.3878
   3710,         0.4041
   3711,         0.4041
   3712,         0.4478
   3713,         0.4903
   3714,         0.4903
   3715,         0.4966
   3716,         0.4966
   3717,         0.4956
   3718,         0.4956
   3719,         0.4956
   3720,         0.5031
   3721,         0.5019
   3722,         0.5006
   3723,         0.4993
   3724,         0.4979
   3725,         0.2050
   3726,         0.2038
   3727,         0.0000
   3728,         0.0000
   3729,         0.0000
   3730,         0.0000
   3731,         0.0000
   3732,         0.0000
   3733,         0.0000
   3734,         0.0000
   3735,         0.0000
   3736,         0.0000
   3737,         0.0000
   3738,         0.0000
   3739,         0.0000
   3740,         0.2200
   3741,         0.2188
   3742,         0.2173
   3743,         0.0000
   3744,         0.0000
   3745,         0.0000
   3746,         0.0000
   3747,         0.0000
   3748,         0.0000
   3749,         0.0000
   3750,         0.0000
   3751,         0.0000
   3752,         0.0012
   3753,         0.0000
   3754,         0.0000
   3755,         0.0000
   3756,         0.0000
   3757,         0.0000
   3758,         0.0088
   3759,         0.0075
   3760,         0.0060
   3761,         0.0047
   3762,         0.0031
   3763,         0.0019
   3764,         0.0006
   3765,         0.0000
   3766,         0.0000
   3767,         0.0000
   3768,         0.0000
   3769,         0.0000
   3770,         0.0000
   3771,         0.0000
   3772,         0.0000
   3773,         0.0000
   3774,         0.0000
   3775,         0.0000
   3776,         0.0000
   3777,         0.0000
   3778,         0.0000
   3779,         0.0000
   3780,         0.0000
   3781,         0.0000
   3782,         0.0000
   3783,         0.0000
   3784,         0.0000
   3785,         0.0000
   3786,         0.0000
   3787,         0.0000
   3788,         0.0000
   3789,         0.0000
   3790,         0.0000
   3791,         0.0000
   3792,         0.0000
   3793,         0.0000
   3794,         0.0000
   3795,         0.0000
   3796,         0.0000
   3797,         0.0000
   3798,         0.0000
   3799,         0.0000
   3800,         0.0000
   3801,         0.0000
   3802,         0.0000
   3803,         0.0000
   3804,         0.0000
   3805,         0.0000
   3806,         0.0000
   3807,         0.0000
   3808,         0.0000
   3809,         0.0000
   3810,         0.0000
   3811,         0.0000
   3812,         0.0000
   3813,         0.0000
   3814,         0.0000
   3815,         0.0000
   3816,         0.0000
   3817,         0.0000
   3818,         0.0000
   3819,         0.0000
   3820,         0.0000
   3821,         0.0000
   3822,         0.0000
   3823,         0.0000
   3824,         0.0000
   3825,         0.0000
   3826,         0.0000
   3827,         0.0000
   3828,         0.0000
   3829,         0.0000
   3830,         0.0000
   3831,         0.0000
   3832,         0.0000
   3833,         0.0000
   3834,         0.0000
   3835,         0.0000
   3836,         0.0000
   3837,         0.0000
   3838,         0.0000
   3839,         0.0000
   3840,         0.0000
   3841,         0.0000
   3842,         0.0000
   3843,         0.0000
   3844,         0.0000
   3845,         0.0000
   3846,         0.0000
   3847,         0.0000
   3848,         0.0000
   3849,         0.0000
   3850,         0.0000
   3851,         0.0000
   3852,         0.0000
   3853,         0.0000
   3854,         0.0000
   3855,         0.0000
   3856,         0.0000
   3857,         0.0000
   3858,         0.0000
   3859,         0.0000
   3860,         0.0000
   3861,         0.0000
   3862,         0.0000
   3863,         0.0000
   3864,         0.0000
   3865,         0.0000
   3866,         0.0000
   3867,         0.0000
   3868,         0.0000
   3869,         0.0000
   3870,         0.0000
   3871,         0.0000
   3872,         0.0000
   3873,         0.0000
